#,AI1,AI10,AI11,AI2,AI3,AI4,AI5,AI6,AI7,AI8,AI9,AN1,AN10,AN11,AN2,AN3,AN4,AN5,AN6,AN7,AN8,AN9,ANO,ARQ,ART,ATM,GTR,LOC,OBR,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RA1,RA2,RA3,RA4,RA5,RA6,RA7
1183,UAM,,,,,,,,,,,Gelson Santana Penha,,,,,,,,,,,2010,http://www.compos.org.br/data/biblioteca_1517.pdf,Três estratégias para uma mesma experiência estética: em torno do “periférico” na cultura massiva,,ESTÉTICAS DA COMUNICAÇÃO,RIO DE JANEIRO/RJ,"Diversidade cultural e mundializacao. Sao Paulo: Parabola, 2005.",Comunicacao,Periferico,Estetica,Filme,Local,Global,,,,"MATTELART, Armand.",,,,,,
1183,UAM,,,,,,,,,,,Gelson Santana Penha,,,,,,,,,,,2010,http://www.compos.org.br/data/biblioteca_1517.pdf,Três estratégias para uma mesma experiência estética: em torno do “periférico” na cultura massiva,,ESTÉTICAS DA COMUNICAÇÃO,RIO DE JANEIRO/RJ,"Fernando & MANTOVANI, Braulio. Cidade de Deus - roteiro do filme. Rio de Janeiro: Objetiva, 2003.",Comunicacao,Periferico,Estetica,Filme,Local,Global,,,,"MEIRELLES,",,,,,,
1183,UAM,,,,,,,,,,,Gelson Santana Penha,,,,,,,,,,,2010,http://www.compos.org.br/data/biblioteca_1517.pdf,Três estratégias para uma mesma experiência estética: em torno do “periférico” na cultura massiva,,ESTÉTICAS DA COMUNICAÇÃO,RIO DE JANEIRO/RJ,"Do sentir. Lisboa: Presenca, 1993.",Comunicacao,Periferico,Estetica,Filme,Local,Global,,,,"PERNIOLA, Mario.",,,,,,
1183,UAM,,,,,,,,,,,Gelson Santana Penha,,,,,,,,,,,2010,http://www.compos.org.br/data/biblioteca_1517.pdf,Três estratégias para uma mesma experiência estética: em torno do “periférico” na cultura massiva,,ESTÉTICAS DA COMUNICAÇÃO,RIO DE JANEIRO/RJ,"Gomorra - a historia real de um jornalista infiltrado na violenta mafia napolitana. Rio de Janeiro: Bertrand Brasil, 2008.",Comunicacao,Periferico,Estetica,Filme,Local,Global,,,,"SAVIANO, Roberto.",,,,,,
1183,UAM,,,,,,,,,,,Gelson Santana Penha,,,,,,,,,,,2010,http://www.compos.org.br/data/biblioteca_1517.pdf,Três estratégias para uma mesma experiência estética: em torno do “periférico” na cultura massiva,,ESTÉTICAS DA COMUNICAÇÃO,RIO DE JANEIRO/RJ,"A mundializacao da cultura. 2a ed. Bauru: EDUSC, 2003.",Comunicacao,Periferico,Estetica,Filme,Local,Global,,,,"WARNIER, Jean-Pierre.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Arte e percepcao visual. Sao Paulo: Pioneira, 1994.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"ARNHEIM, Rudolf.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"A Cultura Popular no Renascimento e na Idade Media. Salvador: Edunb/ Hucitec, 1993.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"BAKHTIN, Mikhail.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"A obra de arte na era de sua reprodutibilidade tecnica. Sao Paulo: Brasiliense, 1993.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"BENJAMIN, Walter.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Os limites da interpretacao. Sao Paulo: Perspectiva, 2.000.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"ECO, Umberto.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Tratado geral de Semiotica. Sao Paulo: Perspectiva, 1982.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"ECO, Umberto.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Gunter & WULF, Christoph. Mimese na cultura: agir social, rituais e jogos, producoes esteticas. Sao Paulo: Annablume, 2004.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"GEBAUER,",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Org. Comunicacao e experiencia estetica. Belo Horizonte: Editora UFMG, 2006.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"GUIMARAES, Cesar",et al.,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Linguistica e Comunicacao. Sao Paulo: Cultrix,1970",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"JAKOBSON, Roman.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"O grotesco. Sao Paulo, Perspectiva, 1986.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"KAYSER,Wolfgang.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"O grotesco: configuracao na pintura e na literatura. Sao Paulo: Perspectiva, 2003.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"KAYSER,Wolfgang.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"""Literatura e cinema: uma leitura da representacao social do ato de comer."" In: Anais Encontro Regional da ABRALIC. Sao Paulo, USP. In www.abralic.org.br/enc2007 Acesso maio 2008",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"LOPES DA SILVA, Francis Paulina.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Eros e Civilizacao. Sao Paulo: Zahar Editores,1982.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"MARCUSE, Herbert.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Significacao no cinema. Sao Paulo: Perspectiva, 1979.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"METZ, Christian.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"""Comida e antropologia, uma breve revisao"". In: Revista Brasileira de Ciencias Sociais, 16, (47): 31-41, out. 2001.pp 31-41.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"MINTZ, Sidney W.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Escritos coligidos. Sao Paulo: Nova Cultural, 1989.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"PEIRCE, Charles Sanders.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Semiotica. Sao Paulo : Perspectiva, 1990.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"PEIRCE, Charles Sanders.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Gula. Sao Paulo: Arx, 2004. Schiller, Friedrich .Textos sobre o Belo, o Sublime e o Tragico. Lisboa: Imprensa Nacional - Casa da Moeda, 1997.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"PROSE, Francine.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Aesthetics of appearing. California: Stanford University Press, 2005.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"SEEL, Martin.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Artistic Form as Operation on the Edges of Time. Frankfurt, 1991. Translated by Joseph Ganahl. In: www.aestetik.au.dk/gr/papers. Acesso jun.. 2008.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"SEEL, Martin.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,A libertacao da estetica filosofica por Kant. Traducao: Alfred Keller.Goethe-Institut. Online- Redaktion.2004. In: http://www.goethe.de/br/sap/kultur/ano_kant.htm Acesso jun. 2008.,Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"SEEL, Martin.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Segismundo. Introducao a poetica classica. Sao Paulo: Martins fontes, 1978.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,SPINA.,,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"O discurso cinematografico: a opacidade e a transparencia. Rio de Janeiro: Terra e Paz, 1984.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"XAVIER, Ismail.",,,,,,
1294,UTP,,,,,,,,,,,Denise Azevedo Duarte Guimarães,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1117.pdf,"As categorias estéticas do sublime e do grotesco no filme ""Estômago""",,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"A perversidade. Papirus, Campinas, 1991.",Sublime e Grotesco,Gastronomia,Cinema,,,,,,,"VIGNOLES, Patrick.",,,,,,
1295,UFMG,,,,,,,,,,,Carlos Magno Camargos Mendonça,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1118.pdf,Beleza pura. A estetização da vida cotidiana como estratégia de resistência para o homossexual masculino,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Modernizacao reflexiva: politica, tradicao e estetica na ordem social moderna. Sao Paulo: Ed. da UNESP, 1997.",Corpo,Homossexualidade,Imagem,,,,,,,"BECK, Ulrich;","GIDDENS, Anthony;","LASH, Scott.",,,,
1295,UFMG,,,,,,,,,,,Carlos Magno Camargos Mendonça,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1118.pdf,Beleza pura. A estetização da vida cotidiana como estratégia de resistência para o homossexual masculino,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Hanno & PROSS, Harry. Introduccion a la ciencia de la comunicacion. Barcelona: Anthropos, 1990.",Corpo,Homossexualidade,Imagem,,,,,,,"BETH,",,,,,,
1295,UFMG,,,,,,,,,,,Carlos Magno Camargos Mendonça,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1118.pdf,Beleza pura. A estetização da vida cotidiana como estratégia de resistência para o homossexual masculino,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Experiencia e natureza; Logica: a teoria da investigacao; A arte como experiencia; Vida e educacao; Teoria da moral / Jhon Dewwy. Sao Paulo: Abril Cultural, 1980.",Corpo,Homossexualidade,Imagem,,,,,,,"DEWEY, Jhon.",,,,,,
1295,UFMG,,,,,,,,,,,Carlos Magno Camargos Mendonça,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1118.pdf,Beleza pura. A estetização da vida cotidiana como estratégia de resistência para o homossexual masculino,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Cultura de consumo e pos-modernismo. Sao Paulo: Studio Nobel, 1995.",Corpo,Homossexualidade,Imagem,,,,,,,"FEATHERSTONE, Mike.",,,,,,
1295,UFMG,,,,,,,,,,,Carlos Magno Camargos Mendonça,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1118.pdf,Beleza pura. A estetização da vida cotidiana como estratégia de resistência para o homossexual masculino,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"El cuerpo disenado. Sobre la forma em el proyecto de la vestimenta. Buenos Aires: Paidos, 2007.",Corpo,Homossexualidade,Imagem,,,,,,,"SALTZMAN, Andrea.",,,,,,
1295,UFMG,,,,,,,,,,,Carlos Magno Camargos Mendonça,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1118.pdf,Beleza pura. A estetização da vida cotidiana como estratégia de resistência para o homossexual masculino,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Corpos de passagem: ensaios sobre a subjetividade contemporanea. Sao Paulo: Estacao Liberdade, 2001.",Corpo,Homossexualidade,Imagem,,,,,,,"SANT'ANNA, Denise B.",,,,,,
1296,UFPE,,,,,,,,,,,Eduardo Duarte Gomes da Silva,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1119.pdf,Dimensões estéticas e comunicacionais dos desejos de cidade. O humanismo de pequenas solidões,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"A Camara Clara. Rio de Janeiro: Nova Fronteira,1984. 12 GADAMER. 1997, 13 BARTHES, 19884, p.11.",Humanismo Cidade Estetica3,,,,,,,,,"BARTHES, Roland.",,,,,,
1296,UFPE,,,,,,,,,,,Eduardo Duarte Gomes da Silva,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1119.pdf,Dimensões estéticas e comunicacionais dos desejos de cidade. O humanismo de pequenas solidões,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Alice no Pais das Maravilhas. Sao Paulo: Loyola, 1995.",Humanismo Cidade Estetica3,,,,,,,,,"CAROLL, Lewis.",,,,,,
1296,UFPE,,,,,,,,,,,Eduardo Duarte Gomes da Silva,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1119.pdf,Dimensões estéticas e comunicacionais dos desejos de cidade. O humanismo de pequenas solidões,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"O que e Filosofia? Rio de Janeiro: Editora 34, 1992.",Humanismo Cidade Estetica3,,,,,,,,,"DELEUZE, Gilles.",,,,,,
1296,UFPE,,,,,,,,,,,Eduardo Duarte Gomes da Silva,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1119.pdf,Dimensões estéticas e comunicacionais dos desejos de cidade. O humanismo de pequenas solidões,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Art as Experience. New York: Perigee, 2005.",Humanismo Cidade Estetica3,,,,,,,,,"DEWEY, John.",,,,,,
1296,UFPE,,,,,,,,,,,Eduardo Duarte Gomes da Silva,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1119.pdf,Dimensões estéticas e comunicacionais dos desejos de cidade. O humanismo de pequenas solidões,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Desejo de Cidade: multiplos tempos, das multiplas cidades, de uma mesma cidade. In:",Humanismo Cidade Estetica3,,,,,,,,,"DUARTE, Eduardo.",,,,,,
1296,UFPE,,,,,,,,,,,Eduardo Duarte Gomes da Silva,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1119.pdf,Dimensões estéticas e comunicacionais dos desejos de cidade. O humanismo de pequenas solidões,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Angela (org.). Imagens da cidade: espacos urbanos na comunicacao e cultura contemporaneas. Porto Alegre: Sulinas, 2006. p. 100- 114.",Humanismo Cidade Estetica3,,,,,,,,,"PRYSTHON,",,,,,,
1296,UFPE,,,,,,,,,,,Eduardo Duarte Gomes da Silva,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1119.pdf,Dimensões estéticas e comunicacionais dos desejos de cidade. O humanismo de pequenas solidões,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Verdade e Metodo I: tracos fundamentais de uma hermeneutica filosofica. Rio de Janeiro: Vozes, 1997.",Humanismo Cidade Estetica3,,,,,,,,,"GADAMER, Hans-Georg.",,,,,,
1296,UFPE,,,,,,,,,,,Eduardo Duarte Gomes da Silva,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1119.pdf,Dimensões estéticas e comunicacionais dos desejos de cidade. O humanismo de pequenas solidões,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Pequenas crises: experiencias esteticas nos mundos cotidianos. Traducao: Georg Otte. In: GUIMARAES, Cesar; LEAL, Bruno Souza, MENDONCA, Carlos Camargo. (Orgs.). Comunicacao e experiencia estetica. Belo Horizonte: UFMG, 2006.",Humanismo Cidade Estetica3,,,,,,,,,"GUMBRECHT, Hans Ulrich.",,,,,,
1296,UFPE,,,,,,,,,,,Eduardo Duarte Gomes da Silva,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1119.pdf,Dimensões estéticas e comunicacionais dos desejos de cidade. O humanismo de pequenas solidões,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"A Carta Sobre o Humanismo. Lisboa: Guimaraes, 1987.",Humanismo Cidade Estetica3,,,,,,,,,"HEIDEGGER, Martin.",,,,,,
1296,UFPE,,,,,,,,,,,Eduardo Duarte Gomes da Silva,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1119.pdf,Dimensões estéticas e comunicacionais dos desejos de cidade. O humanismo de pequenas solidões,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Critica da Faculdade do Juizo. Rio de Janeiro: Forense Universitaria, 2002.",Humanismo Cidade Estetica3,,,,,,,,,"KANT, Immanuel.",,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"""O ensaio como forma"". In: Notas de Literatura I. Sao Paulo: Editora 34 e Duas Cidades, 2003.",ensaio,documentario,Jogo de cena,Santiago,,,,,,"ADORNO, Theodor.",,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"""Pacto de Intimidade - ou possibilidades de dialogo entre o documentario de Eduardo Coutinho e a imaginacao melodramatica"". Artigo apresentado no XIV Encontro Anual da Compos - GT Fotografia, Cinema e Video, Niteroi, RJ, 2005.",ensaio,documentario,Jogo de cena,Santiago,,,,,,"BALTAR, Mariana.",,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"A camera clara. Rio de Janeiro: Nova Fronteira, 1984.",ensaio,documentario,Jogo de cena,Santiago,,,,,,"BARTHES, Roland.",,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"""Jogo de cena"", em 14/01/2008. Em: http://jcbernardet.blog.uol.com.br/",ensaio,documentario,Jogo de cena,Santiago,,,,,,"BERNARDET, Jean-Claude.",,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"""O diario intimo e a narrativa"". In: O livro por vir. Lisboa: Relogio D'agua, 1984.",ensaio,documentario,Jogo de cena,Santiago,,,,,,"BLANCHOT, Maurice.",,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"""Mestres dos mestres"". Revista eletronica Contracampo, 2004. Disponivel em:",ensaio,documentario,Jogo de cena,Santiago,,,,,,"BRAGANCA, Felipe.",,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"http://www.contracampo.com.br/58/jeanrouch.htm"" http://www.contracampo.com.br/58/jeanrouch.htm",ensaio,documentario,Jogo de cena,Santiago,,,,,,"HYPERLINK """,,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"""Ensaios de uma imagem so"". In: Devires, Belo Horizonte, v.3, n.1, jan-dez., 2006.",ensaio,documentario,Jogo de cena,Santiago,,,,,,"BRASIL, Andre.",,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"""Ensaio de uma revolucao - Ensaios do mundo - Parte I"". In: Revista Cinetica., set., 2008. Disponivel em: ""http://www.revistacinetica.com.br/videogramas.htm"" http://www.revistacinetica.com.br/videogramas.htm",ensaio,documentario,Jogo de cena,Santiago,,,,,,"BRASIL, Andre.",,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"""Jogo de cena"". Disponivel no blog ""Dispositivos de visibilidade e subjetividade contemporanea"", em: ""http://dispositivodevisibilidade.blogspot.com/2007/11/jogo-de- cena.html"" http://dispositivodevisibilidade.blogspot.com/2007/11/jogo-de-cena.html",ensaio,documentario,Jogo de cena,Santiago,,,,,,"BRUNO, Fernanda.",,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Voir Helene em toute femme. Paris: Institut Sanofi-Synthelabo, 2000.",ensaio,documentario,Jogo de cena,Santiago,,,,,,"CASSIN, Barbara.",,,,,,
1297,USP,,,,,,,,,,,Ilana Feldman Marzochi,,,,,,,,,,,2009,http://www.compos.org.br/data/biblioteca_1120.pdf,Discurso sobre o método: aproximações entre os ensaios documentais Santiago e Jogo de cena,,ESTÉTICAS DA COMUNICAÇÃO,BELO HORIZONTE/MG,"Voir e pouvoir. L'innocence perdue: cinema, television, fiction, documentaire. Paris: Verdier, 2004.",ensaio,documentario,Jogo de cena,Santiago,,,,,,"COMOLLI, Jean-Louis.",,,,,,
